(neville	0.06210012562487529	0.08017578831696273	0.06983827226050095	0.06054329686143683	0.02728444536403676	0.015643336292953412	0.058105001673093015	0.05988478442862182	0.04619217682960283	0.05578054924062722	0.021176719904801782	0.08527118802110525	0.08200220205092874	0.02535671780358195	0.05604527975103067	0.028564533562522986	0.059753328496988514	0.06628899527744984	0.03523592135451498	0.04742495564891242	0.03270363777306432	0.09108981343833968	0.060182239518144574	0.08589585146821246	0.053492381306425967	0.06584647477434705	0.03282226506333066	0.022744919486735453	0.05577694836658195	0.059371606675994774	0.06910049370538221	0.06682880063880646	0.08104009772696147	0.06866880109029805	0.0302240120823737	0.038790676015634885	0.044339081638415816	0.04040628430544986	0.024804488051109568	0.048630011931812385	0.046500205589254405	0.06464224936946117	0.028882998011902233	0.07781713465716954	0.06124370865654191	0.07507706758437536	0.05228916837731826	0.047863965367535566	0.03284078721759031	0.038798463392761766	0.016754724290400876	0.07567593901903062	0.07860216427075625	0.042983537887860114	0.05110784150323484	0.05137055611083559	0.06655160577399524	0.046091717428772286	0.005583318437885558	0.05558343613787005	0.0827978004612245	0.06751505164274675	0.014687973138102753	0.03371354862423399	0.020544936763516892	0.0647534133655328	0.03662992290813534	0.07361899234368922	0.038406452794480565	0.02178302958230229	0.04790217127895607	0.06291703341895513	0.05339249422285285	0.016210156537081268	0.05816219350751664	0.06479138540575005	0.048528765830548264	0.047134967606022274	0.05765162214017674	0.0641154039839281
a	0.06842504142073838	0.0703329449001895	0.045153782233948746	0.06309306832340882	0.03803632474546726	0.043684799445057786	0.0588106653951313	0.048195977336662504	0.04702698998912711	0.05913401775709412	0.042479277765089724	0.06714386197237361	0.07084296297581674	0.05801730181309971	0.038373074098513746	0.037049179913152624	0.048965448630945686	0.05262488695210817	0.05197767318493831	0.05176306582938836	0.0641135563469285	0.07202667055610253	0.05088463642769169	0.04522530206391745	0.05233470139074672	0.04799527400551567	0.0491167250422269	0.04450509435260741	0.050130716254046956	0.0563191023859354	0.06328503540109658	0.06764257001875829	0.045695265870161934	0.05466385310559616	0.04258882259743006	0.04625239946517647	0.05153793026234117	0.0444501243682748	0.04994965704593536	0.052363887861492445	0.06561323294460564	0.06036980942648286	0.04821897697851971	0.052443534313843965	0.06551691511385364	0.0512111692346362	0.04584830219356201	0.055709085806093114	0.04329421542675641	0.033914179564571684	0.039409740643861005	0.0439183173613936	0.06608990917946717	0.056536928124651296	0.05032717322759327	0.059271122127265506	0.046493723605581495	0.050037345310076344	0.05290417402449366	0.051897950357318555	0.052689110061472484	0.05339396991069433	0.06335333503651067	0.051747246305566506	0.028693648579466536	0.06283331746846653	0.043077047696048074	0.05067595923709778	0.03981774835945353	0.03822371076474453	0.06634721304797497	0.057238797534879905	0.05665104473464183	0.05598309634267682	0.06242568189379707	0.050013541869594745	0.05423262075732384	0.052477917758808536	0.04746613055185681	0.056287409966642575
able	0.054883405716792906	0.0786891753917598	0.07430837994034957	0.06692358779640675	0.030639794452081558	0.01802836832360751	0.07840319228387249	0.04429448844716427	0.04060070468916917	0.018685842785192044	0.00535615241968455	0.08229048764796848	0.06457193186647937	0.04897997035960938	0.08610001832531702	0.020100318568726516	0.050631967355353816	0.03640323415064081	0.04423682500899741	0.056461419737242176	0.030875927806694688	0.09022557850030552	0.041183950188895715	0.0936421400012731	0.04492601511470217	0.052792036339322494	0.03663953356056153	0.02534485155636269	0.039563740254886466	0.05901981263056811	0.06966341728171742	0.06771195254065812	0.08176673655511912	0.06786812723267355	0.03934763546630378	0.034387775575373265	0.061335378838448786	0.02573054733218189	0.0473485106598665	0.04696327222929137	0.047238924207274616	0.06204643053348805	0.02192963896513451	0.07746499334307211	0.06546174854238951	0.06065736864296192	0.03875193038715734	0.023800018359746333	0.04085398466328143	0.02693069798565282	0.022126830373967843	0.09425565691615104	0.009531889179294456	0.0903714331072006	0.032197719187635775	0.0903669895914458	0.011186138606001995	0.042801898906382106	0.07111714493664477	0.08225542300344768	0.072747830018685	0.06639744954582262	0.017252968420108546	0.04535267661348895	0.009542047403514027	0.05887855886067156	0.04146253857115727	0.07480971633843493	0.023200905367876317	0.022725324802728226	0.055167370325916586	0.07565902665601137	0.03672817424745289	0.037184083429703335	0.05534648544433094	0.050080362309355454	0.05419252596249172	0.06269979985272582	0.06562078790665847	0.06234013981089991
about	0.06683871486933478	0.07190677804859628	0.055756629105231666	0.05721761163788861	0.040531752364730986	0.04886430329347283	0.04798630778120352	0.04316998306418502	0.0389739594796598	0.04672567283926319	0.03233478045058956	0.07061331252063018	0.07531883173012434	0.04674006400374275	0.042037277989950154	0.034072310145780764	0.04735248865127084	0.046807767335811094	0.0510720811212751	0.05238723529187237	0.060229560704742835	0.07783034678085508	0.048165051155201415	0.05269969519412323	0.05089706727362688	0.04994710535527425	0.046401545886042665	0.05148561872586408	0.043380547307918335	0.05236702747337512	0.06320375226514965	0.07107188391596836	0.0490994135762471	0.06056114217626001	0.05155531300048211	0.03927188863691358	0.05502136960268377	0.04258164636154293	0.041348238663053975	0.06660282791934194	0.057080497565852005	0.06127974062065617	0.05177433201235657	0.0640750876908836	0.06753061014144848	0.04650049485496091	0.04372653489343839	0.04809003471796052	0.032722087862516486	0.03822237829031456	0.03072831676350749	0.0535715666771538	0.06763524096478703	0.05674515730094267	0.038777550450047445	0.05256670590637825	0.04690840533338854	0.04130680451031772	0.05512278894260587	0.046955745366537564	0.057452417533691326	0.06359785031525603	0.04866535891633632	0.03435094672331817	0.04109368432587723	0.059575871353476036	0.052147366916050396	0.05709027049010755	0.042177055631121285	0.04134672231437492	0.061626384040610604	0.06225514213415792	0.05670434143797936	0.04651002378672885	0.060092334677966215	0.05636283459851792	0.054131297095741444	0.04972921348634534	0.04547862370341207	0.06090195950327007
about-face	0.040184134765551716	0.08693132130273355	0.05650805050098805	0.045263512756522184	0.008630197139513471	0.06770925463643687	0.05580559192700711	0.039471709806240485	0.07128885997265483	0.05755585893041745	0.002357486742392098	0.06421380722439418	0.057524409566337115	0.08148710803991308	0.047971502900426524	0.04920056930545506	0.04495003699169743	0.034994805326923825	0.07123332055992716	0.05723964101596427	0.029054089859644337	0.07813628653965034	0.028980563675970118	0.015926244935366058	0.0604692238637051	0.07543105408815258	0.06548196409839678	0.02868255196142308	0.061360692444714815	0.05560927622020903	0.030726398635439026	0.07930321022993034	0.061125071512978274	0.026019145521880317	0.012115855830814506	0.05073870631470925	0.04734920583155442	0.038371774028964925	0.07812210134381987	0.06319168760885993	0.09820428633493904	0.02913275535989953	0.01455647293996046	0.03967241558301035	0.09569853547503526	0.05221606155277919	0.019787925391480984	0.033218726588028887	0.039041690705993636	0.05128215888775872	0.036649036995694384	0.02198422114930989	0.03618516203875274	0.09261128892371136	0.09668562118206286	0.050135181795838334	0.09527005152956726	0.047004484817961635	0.04843541858007599	0.07834444764845011	0.014310210489097091	0.02391600955881212	0.07339997661678382	0.04113445686791237	0.013889972390376058	0.0798696674445851	0.04229803578026591	0.05756747360058916	0.059118726414729074	0.03920407279078143	0.04007312395959398	0.07508036734011587	0.05792724238144975	0.06297446149741201	0.07598985827155855	0.039775975811839566	0.02695609556147916	0.021618620328517992	0.06419427996000451	0.032235048335442204
absolutely	0.061958338396141024	0.08819981611688578	0.03398502596681202	0.08651997605441401	0.06274293096148023	0.042616210833062766	0.05823257209469225	0.03292591297450671	0.03700873872450902	0.04987483632962037	0.009617409958953957	0.059462087243809136	0.09022638374800662	0.07039501524262662	0.025780717148200127	0.03166917991083374	0.05766918653294543	0.08932370733992474	0.060148580362606036	0.0458329854396021	0.0609820374770554	0.07975584653694047	0.0867507182679772	0.02023918831954067	0.053305525490319215	0.05831761589632794	0.039680424147855074	0.035481415853608964	0.06740368711214027	0.05251543186393267	0.03081942537584988	0.09430853783155548	0.02639740145790466	0.06227306250943353	0.04859511674589705	0.037265224442895685	0.05154630496101971	0.01515901934104309	0.05015538033098061	0.02040426507604778	0.08459603803927414	0.030884713111491838	0.07096605967364943	0.04824745308574247	0.05105160253979628	0.07314965934617967	0.05646946082818545	0.03961360469236287	0.045606383411572436	0.03826425372696849	0.02254128352139468	0.02364058472311765	0.09365885984708866	0.07580763607938312	0.041602085203425516	0.05982478620093243	0.02468904398097955	0.054858195973761965	0.05619166348998809	0.07811196288108786	0.005444239361940682	0.05725503546920579	0.0967660544220709	0.04797816233463698	0.01755290787240244	0.07873299532491684	0.056342344155772585	0.03820774870981662	0.04168381098198136	0.03684674443242592	0.05326686138170286	0.06779211876650587	0.07888454129596137	0.06084657842070256	0.07653648619687192	0.057929650343831074	0.05670427901951866	0.05527863522461436	0.04801274107343971	0.05345198579540141
across	0.07355532987673093	0.08180578034114261	0.07609247875450678	0.04079427092646674	0.03231119526156191	0.01825151235271315	0.028902767625121794	0.03125204564772162	0.04214112032101475	0.044326619734382185	0.02631882119450297	0.08969367055108629	0.07551903401504187	0.025213229656847542	0.0537708672097388	0.03340827068687437	0.030839046898266418	0.028162426197276907	0.03389773176113993	0.04498940514979818	0.03996282738515607	0.09674428218130604	0.04510433612170457	0.0905828755793	0.046886857488925925	0.07958616109790087	0.037743324598458486	0.05309523879744292	0.04146225893698657	0.041061900597927116	0.0673521618109372	0.06779403382462157	0.08155731504116223	0.06339755495627958	0.02411161141969463	0.04586491706357157	0.03320025125432692	0.08073956649913405	0.08715288425293076	0.03280679508769835	0.04088368419815179	0.06932978487958241	0.03719725460053603	0.07195640116156582	0.057305405156376735	0.06947977549780049	0.04412300006995843	0.07761641305693061	0.05131187682003346	0.02356175077803684	0.01792511800963879	0.0815463350234027	0.07691663820591976	0.038389506895078605	0.03956973852239674	0.04636682186897929	0.06889148729514062	0.04519480480588385	0.02767209054119181	0.057804874688010675	0.09328612738559744	0.060386438268805125	0.025397719842147445	0.027022452883093274	0.020796326055481672	0.07042525800798942	0.0769800744908595	0.03871879016499587	0.046438826170605324	0.0270945244045489	0.05419373875992025	0.07365003677937104	0.04223190915643864	0.03571383266022664	0.04835473511770613	0.06380350781530644	0.053455668646894564	0.007067490251661355	0.04773001378161708	0.04485308024139582
added	0.04736062145831997	0.07672290849087116	0.054549812373253695	0.08489582142601704	0.029433037674571595	0.01312912453035012	0.08533317482523556	0.057604891379074964	0.05780744603098314	0.041924483106933225	0.005204065129542676	0.0783240901991675	0.06549036573502952	0.04595506975214456	0.08721410801977869	0.020072057234803174	0.06729022981585635	0.06299648391112161	0.03578367692600321	0.0580111326542911	0.033210769243327526	0.09014857733229234	0.03898119489314445	0.090565625492416	0.04952398160391562	0.04648859118728477	0.031431065052573905	0.02177025450349135	0.050759110272355995	0.028859552610046794	0.06695336401077481	0.06948926386451414	0.08209435114607125	0.06429844298422867	0.02640750410131395	0.032687621438841984	0.04661177208148051	0.03090743648332137	0.04157950593136511	0.03596452050918788	0.049278745380368236	0.06056023648490231	0.02717778239797558	0.0796177254041518	0.0641074150413017	0.02603944075943705	0.054350860036707	0.06082910852470031	0.03271868576923116	0.0424290757111	0.02102930587169799	0.0937515629215875	0.012036453215016028	0.08786369960385093	0.03436226764900625	0.08947253288328604	0.025058412844917537	0.04309821808207627	0.06838452972381519	0.042845179121662184	0.08295350899868077	0.06154904475572355	0.02241935899522762	0.04830914586182762	0.010632821449124231	0.06188176895393874	0.056489415950212	0.06779815663633244	0.033421805569010234	0.029187982104641123	0.044968573498037824	0.060905379863746084	0.054757472396982115	0.01090063465420623	0.074692950486486	0.04075844065673845	0.057781623009769065	0.060375372506491484	0.04611567357632658	0.07278105202330616
admiring	0.029216618968109717	0.07994987833193999	0.05097762179283485	0.056578191336631486	0.012749854933139806	0.06601091889888698	0.08136683934162836	0.04463649895179312	0.06592049953031633	0.08857508815942937	0.0025865124125138625	0.06418007515810271	0.05631798743841079	0.08215761589226422	0.05359094462424793	0.06543554554539469	0.04331788482267851	0.055236577052502935	0.08067145697813367	0.060481049084320025	0.029682918928681336	0.07665990742858915	0.02604341921914345	0.008358952222073814	0.05601156492429433	0.07008906002686263	0.06634818048256462	0.021165627798328347	0.048475947159521006	0.0573545970844484	0.031597614813699285	0.08124499601975864	0.06399833834850073	0.0327693343520072	0.029955794574411755	0.04480250061951292	0.08309369698389465	0.02219488398669612	0.024691552527287462	0.05991457546294567	0.09632274870564428	0.026979865648560992	0.020364508565821046	0.042145906222257265	0.08725911685047062	0.037079218571421727	0.022540819042774468	0.07184182100386496	0.05767214493936147	0.041378711010921936	0.027438635668484482	0.02739133845989708	0.04053442990781977	0.08863444114683648	0.09000868476407048	0.04976103040981925	0.09289117722098858	0.03831050273583233	0.057926420797020685	0.07582406214398615	0.01656171361184515	0.020479788371230774	0.06651260294596628	0.04286837122558458	0.011960024582470979	0.07349331315877489	0.04606291043033983	0.054794265643012825	0.05850920882596512	0.03819374815981393	0.038335459542984666	0.07828580353730202	0.05217670500787668	0.06678501426032313	0.07181392330868612	0.04492256527469117	0.02317085088427402	0.05122540049405309	0.03310699706096711	0.06172980400768562
advice	0.059731544127714364	0.07938817725448763	0.06303257383872707	0.06462366157065738	0.02384931788314408	0.01542329815484844	0.059446678982069776	0.04048250474577576	0.04173456561881963	0.03588121142627672	0.02099474055930373	0.0888667755108269	0.07949280983961034	0.029007802888539488	0.05875357044597501	0.02005162461692686	0.056326133123526315	0.04639674582810921	0.05096893591617732	0.046200555335587	0.037709449416581865	0.09557407134661096	0.04794072017372237	0.08852629758400793	0.07434810421947652	0.05859421059872168	0.03630964631255647	0.039654890144555865	0.02400090053381064	0.059445462096932834	0.06842679190673172	0.06638899424035226	0.07575906447118573	0.07860472298652693	0.033025767405242185	0.039362615115241945	0.05072019944632941	0.03185559178894072	0.06061775536952055	0.060815776379263824	0.048476399882648666	0.06422599134283008	0.027487418416849804	0.08000217024306766	0.06246339922424424	0.04305367048123747	0.0665309781333985	0.032113115608426585	0.035179216804238155	0.050424030731845364	0.016738993491308585	0.07377337233792983	0.07919379752115996	0.04374462985416477	0.046585013413015686	0.050237440801097696	0.06851721712240669	0.04851405456764185	0.023804045918520846	0.019270305126093533	0.0797813022971646	0.0676041104474574	0.011226886667620737	0.03369418862154694	0.020303669948646318	0.06338822416926891	0.03580447477593579	0.07571768787198564	0.03222664456639408	0.017076165649363602	0.049470280309444864	0.05903454454581545	0.05694196274106982	0.009301318755513294	0.0655031513023353	0.054491665363519334	0.051361031848123226	0.07677781800612843	0.06853907235238879	0.038823265104278346
